date,title,word 
	 
	淡化金牌行为，展现了国人对国家强大与富强理解更为实际。一个国家的强大不仅靠得了多少枚奥运金牌和奥运奖牌，而更应该是国家政治、经济、社会、文化等全方面的发展，但归根结底应该是人民的幸福，民众获得感的提升。其实早在民国时期，梁启超先生的《中国少年说》就早已呼吁，“少年强，则中国强，少年智，则中国智，少年雄于地球，则中国雄于地球。”然而时至今日，国人对强大和富强的理解，仍然仅停留于表面的肤浅。可见，人们对于金牌情结的解脱，正是对国家强大与富强理解的进步。
	 
	淡化金牌行为，彰显国人对国家发展的自信与从容。国家的繁荣富强，当然体现在体育竞技上，因为通过体育竞技的方式，用获取的金牌或奖牌的数量能直观的表现出来;然而如果仅仅提留在几块金牌上，其实还是体现了小国意识，毕竟国家与国家之间的竞争，国家与国家之间的比拼远远不止于体育竞技。经过了三十多年的改革开放，中国无论在经济发展，还是在政治的影响力，文化的感召力等方面都有大幅度的提升。国人无论是在眼界的开阔性上，还是在心里的自信心上，都已经有了很大的改观，这些都为国人对国家的自信与从容奠定了坚实的基础。
	 
	金牌的得与失，固然是重要的，但是理性的对待金牌，恰恰反映的国家和国民的进步，今天的国人，需要从金牌情结中走出来，才能真正彰显大国意识，展现大过风采，游泳健将孙杨对待竞争对手的无端诋毁，淡然处之的做法，让我想起什么才是真正的大国意识。
	 "
2016-09-13 09:15:42,2017国家公务员考试申论范文：带着文明上路,"	 
	在公务员考试申论的备考中，写作是众多考生们要啃的硬骨头，中公教育专家建议考生们多看些申论范文，以便熟悉行文规则，以下范文供考生们参考。
	 
	 
	 
	新时期，中国经济面临新常态，旅游市场却生机勃勃，活力四射，中国逐渐成为世界第一大出境旅游市场，出境人数增速居世界首位。然而，令人瞠目结舌，大跌眼镜的是，在有关旅游调查中，中国在“全球最差游客”的榜单中名列前茅。这实在是每一个国人都无法接受的结果，狠狠戳痛了民众的泪点，引起全民对旅游不文明行产生热议。因此，带着文明上路，需打造综合工程，广泛动员各方参与，推进旅游文明建设，方才符合我泱泱大国的形象。
	 
	文明旅游，需抓好法律牛鼻子。《韩非子.有度》云：奉法者强则国强，奉法者弱则国弱。当前，我国缺少一部完善的旅游文明素质的法律法规，无法适应旅游市场的发展。纵观发达资本主义国家，无论是远邦美国，还是近邻韩国，对公民旅游行为对做了充分指导和规定，因此，政府需要建立健全相关法律法规和规章办法，确保民众行为有依据和规范。同时，需严格执法力度，加大对不文明行为的处罚力度，重拳出击，帮助形成良好的习惯。唯有如此，方能为文明出现予以保障，让各方明白不文明行为带来的违法成本，减少此类现象的发生。
	 
	文明旅游，需抓好管理牛鼻子。当前，部分旅游市场十分紊乱，尤其是在假日期间，一些导游未能对游客进行提醒告知的义务，甚至胁迫民众消费拿提成;一些景区周边物价极不稳定，对游客进行坑蒙拐骗，令人防不慎防;还有，一面临放假，景区不仅乱涨价，更经常人满为患，摩肩接踵成为常态，旅游质量直线下降。凡此总总，一定程度上于游客不文明行为息息相关。因此，政府需强化监督管理，加强对景区的引导力度，完善景区的基础设施，树立文明提示标志，做到以游客文本，服务游客。同时，需加大旅游社和周边地区乱象的整治力度，净化旅游市场，可以设立监督举报电话，一经核实予以重罚。
	 
	文明旅游，需抓好教育牛鼻子。游客素质不高，最好的利器就是通过教化来提升游客的素养。导致中国式旅游的原因，有很多，其中一个短板就是政府在宣传教育上有欠缺。正如木桶效应所言，一只沿口不齐的木桶，它盛水的多少，不在于木桶上最长的那块木板，而在于木桶上最短的那块。启发我们在事物发展过程中要下功夫，狠抓薄弱环节，取长补短。因此，需加强公民社会公德教育，普及文明旅游知识，游客随团出行，统一接受公民文明礼仪教育，讲解注意事项，使其明白不文明行为带来的危害，调动大家的积极性，严格自律，方能上下联动，全民齐心。
	 
	木欣欣以向荣，泉涓涓而始流。良辰美景，外出旅游，实乃赏心乐事，切莫因为不文明的行为，破坏旅游心情，有辱国体。文明上路，文明旅游，需要切中命脉，抓好法律、管理、教化牛鼻子。如此，方能提升民众综合素质，增加国家软实力，更能传承中国自古礼仪之邦的形象，让每一个中国游客成为传播中国的名片和标签。
	 
	 "
2016-09-19 09:26:41,2017国家公务员考试申论范文：拥有不忘忧虑  未雨即要绸缪,"	 
	 
	在公务员考试申论的备考中，写作是众多考生们要啃的硬骨头，中公教育专家建议考生们多看些申论范文，以便熟悉行文规则，以下范文供考生们参考。
	 
	“温水煮青蛙”的故事流行很广泛，说是将青蛙投入煮沸的开水中时，青蛙因受不了突如其来的高温刺激奋力从开水中跳出来逃生，而当把青蛙放入冷水再逐渐加热，青蛙反倒因为水温的舒适而在水中悠然自得，从而失去逃生机会。这个实验验证了“生于忧患而死于安乐”的古训，也让人联想到了拥有与忧虑的辩证关系。
	 
	拥有、具备、占有，是一种天赐或是后天努力而获得的已有状态;而忧虑、忧患，是一种不被胜利冲昏头脑的清醒，是一种不测的防备与应对，是一种战战兢兢、如履薄冰的谨慎态度。表面看来，拥有与忧虑似乎并没有什么联系，但从“祸兮福之所倚，福兮祸之所伏”的规律看，忧虑却是拥有的保障，拥有则是忧虑的保持与扩充。不管是个人的稳健发展，还是一个企业或组织的成长，抑或是一个国家或政党的建设，都不能忽视拥有与忧虑。
	 
	一个人现在的拥有，都有一个拥有的缘由或成因，并不是完全个人的独有本事。懂得拥有与忧虑关系的人，总是奋发进取，不忘本来，开创未来，现在的拥有会变得不断充实和完善;不明了忧虑与拥有关系的人，要么沾沾自喜、忘乎所以，妄自尊大，要么消极悲观、灰心丧气，妄自菲薄，其结果不是好景不长，就是每况愈下。
	 
	成功的企业或组织都很重视忧虑与拥有关系的处理。微软之所以全球称雄，重要的一点就是具有强烈的危机意识，比尔·盖茨的一句名言就是“我们离破产永远只有90天”。华为集团掌门人任正非在全国科技创新大会上忧心忡忡地说：“华为已感到前途茫茫，找不到方向。”正是华为的危机感与责任感，创造出了华为举世瞩目的成绩。
	 
	一个政党的强盛，更是要拥有中有忧虑、以忧虑保拥有、以忧虑增拥有。习近平总书记多次表示，他很喜欢苏轼“天下之患，最不可为者，名为治平无事，而其实有不测之忧。坐观其变而不为之所，则恐至于不可救。”从毛泽东在新中国成立前夕发出的“进京赶考”和保持“两个务必”的警醒，到今天中央向全党警示的执政考验、改革开放考验、市场经济考验、外部环境考验和精神懈怠危险、能力不足危险、脱离群众危险、消极腐败危险，我们党时刻保持忧患意识，可谓一以贯之。
	 
	没有危机是最大的危机，没有忧患是最大的忧患。有忧，方可常拥有;无忧，拥有也会变没有。拥有而不忘忧虑，未雨绸缪，防患未然，实际上是生存和发展的智慧，是推动进步的催化剂和动力源。安而不忘危，存而不忘亡，始终常存危机感，始终保持“今天是起点”和“从零开始”的奋发意识，是我们最终走向成功的关键所在。
	 
	 
	 "
2016-09-21 10:31:06,2017国家公务员考试申论范文：公共场所里的文明,"	 
	 公共场所是人们经常聚集、供公众使用或服务于社会大众活动的场所，是人们生活中不可缺少的组成部分。公共场所的文明礼貌，也一致是全社会所积极倡导的。可是有些公共场所的不文明行为时常见诸报端，使大家陷入沉思。我们该如何避免身边发生不文明的行为?
	 
	公共场所顾名思义是给社会民众提供活动的场所，是每个居民共有的环境，更是需要我们共同保护的地域。但是近几年却屡次发现种种不文明的现象：医院、车站大厅座椅当成了自家沙发;餐厅吃饭，家长用饭碗给孩子接尿等等事件却时常见诸报端。每个人对于“文明”这个词汇可能有不同的理解，但是我们要尊重社会的文明，社会的和谐需要每个人的呵护。
	 
	公共文明的强化，从微观层面，需要个人的约束。文明这个词本身就区别于法律，它没有强制的约束性。在道德层面，我们难以通过管理来提升，更多的是通过宣传的方式来进行强化。在小的时候，我们学过很多关于思想品德的事例，但是随着年龄的增加，这些内容似乎已经被我们抛在了脑后。不可否认，这样的情况不仅会影响整个社会风气的提升，甚至会对年轻一辈产生了极其负面的效应。思想层面的内容就是要加强民众的自律意识，社会树立正确的舆论导向，树立模范典型，通过正面例子的引导，将公共文明得以提升。
	 
	公共文明的强化，从宏观层面，需要社会各界的监管。曾经，发生了一起在地铁上的不和谐时间，引起了轩然大波：在上海地铁二号线，一名女子正在吃凤爪，边吃边把骨头和残渣往地上扔，待爆料者制止后，甚至掏出手机与爆料者对拍。在这样的环节中，在两个方面的管理有着缺失，首先是市民的管理，在面对这种情况下，很多市民本着“与己无关”的想法，并没有制止;另一方面就是地铁方面，虽然有相应的法规，禁止在车厢内吃食物，但很显然由于缺少管理，这样的法规已经变成一纸空文。虽然说我们不能强迫群众参与其中，群众也没有管理的义务，但是我们要敢于向不和谐因素说“不”，群众应该与政府形成合力，铸就社会的文明和谐。
	 
	社会的文明不是国家层面的事件，更是每个人的事。乱停车、车窗抛物、破坏公物……种种不文明的行为，会让城市形象蒙尘。这些不文明行为不仅是对社会的伤害，也是对自己的伤害。我们每个人都生活在社会大家庭中，社会懂得直接关系到每个人的切身利益。强化公共文明，就是要树立“自律”和“他律”思维，这样才能共同建设和维护我们美好的生活。"
2016-09-21 11:05:01,2016国考申论（地市）范文：以好政策滋养公民理性与德性,"	 
	 
	2017国家公务员考试即将来临，考生们在申论备考过程中一定要多积累，多看一些优秀的申论范文，以了解申论文章写作的行文规则，中公教育专家在此将2016国考地市级申论试卷范文向大家展示。
	 
	【范文示例】
	                         ——以好政策滋养公民理性与德性
	 
	当年的毛委员，在中国革命陷入低潮的时候，力排众议，制定了“农村包围城市，武装夺取政权”的全新革命政策，最终让井冈山上的星星之火得以全中国的燎原之势，让中国革命从胜利走向胜利;小平同志在中国经济发展进入瓶颈的时候，主导“解放思想，实事求是”，以改革开放为发展政策，助力了中国经济的腾飞，如今成为世界第二大经济体。中国共产党九十余年奋斗史可谓波澜壮阔、壮丽辉煌，而一脉相承的好政策是力量之源、胜利之本。
	 
	以史为镜我们不难看出，好政策须以人为本，要维护公共利益、满足公民意愿。然而在革命已经胜利、经济相对发达的今天，铺张浪费、奢靡享乐等缺乏理性和德性的风气却随之而来、日益盛行。正所谓“人之寿夭在元气，国之长短在风俗。”因此，好政策不仅仅是对公民意愿的满足，更应该是对公民理性乃至德性的滋养。
	 
	好政策是引领公民理性的指航灯。现代社会正处于快速发展和高度转型时期，各种信息纷繁复杂，导致不理性现象层出不穷，从某些地方红白喜事的大操大办中已然可见一斑。这对于社会风气的营造、国家的稳定发展都极其不利。好的政策不仅能够约束这些非理性行为，而且在政策的实施过程中能够潜移默化地让民众真正感受到理性行为的定义，从而摆脱盲目、理性诉求。习近平总书记提到过“人视水见形，视民知治不”。因此，何谓“好政策”?就是让民众遵守政策的同时引领公民理性。
	 
	好政策是提升公民德性的助推器。正所谓“人无德不立，国无德不兴”，任何时期的发展都不能触碰道德的底线。从早期的“三大纪律八项注意”，到如今的“社会主义核心价值观”，政策的发展让人感慨岁月的更迭、时代的变迁，但不变的是好政策与德性的必然联系。子曰：“为政以德，譬如北辰，居其所而众星共之。”这句话教化着社会治理者以德治国的重要性。在“四个全面”的战略布局中，以德治国与全面依法治国为鸟之双翼、车之两轮。由此可见，好的政策应该助推公民德性，让民众明是非、讲道德。
	 
	无论是早期的革命时期，还是当下中华民族的追梦征程中，好的政策一直都是指航灯、助推器，不仅指引未来的方向，更是对公民理性、德性的滋养。好政策一脉相承、一如既往，未来才会乘风破浪、直挂云帆。
	 
	 
	 "
2016-09-22 14:35:06,2017国家公务员考试申论范文：让政府采购晒在阳光下,"	 
	 
	在公务员考试申论的备考中，写作是众多考生们要啃的硬骨头，中公教育专家建议考生们多看些申论范文，以便熟悉行文规则，以下范文供考生们参考。
	 
	
  
	                                                                                                                   
	 
	本应为“阳光交易”的政府采购，如今越来越受到公众关注。在其规模逐渐扩大、程序日益规范、效益不断提高的同时，人们也看到阳光下的阴影：高价采购、暗箱操作、服务滞后、腐败滋生等问题。这不仅让一项理应“阳光”的政务蒙上了阴影，而且极大损害了政府的公信力，沦为“阳光下的腐败”。
	
“阳光采购”之所以名不副实，其原因主要在于监管不到位。官员重权，商人逐利，在权与利产生交集的地方，没有阳光监管，权与利则肆意勾结。供、需、管三方彼此沆瀣一气，处在封闭的笼子里办事，内部监管形同虚设，外部监督无从介入，又何谈“阳光交易”？因此，只有加强监管，透明采购，让政府采购真正实现“阳光运行”，才能从根本上杜绝“豪华采购”“天价采购”。
	

	。内，即内部监管体系；外，即外部监督力量。毋庸置疑，规范政府采购，离不开内部制度的有效监督。只有建立规范化、标准化的政府采购管理模式，实行部门联动监督，财政部门负责管理制度和操作程序监管，审计部门注重采购资金的使用，纪检监察部门从工作人员执行相关工作纪律、供应商有无行贿犯罪等方面开展监督，才能形成监督合力，使政府采购有序进行。另一方面，“人民知道真相，这个国家才能安全”。政府采购亦然，只有民众了解政府采购的“账本”，才能更好地监督，防止各种暗箱操作。只有内外共同发力，政府采购才能走出封闭“笼子”，置身于阳光监督之中。
	

	。曾有中国社科院专家申请政府采购信息公开，却遭遇重重阻力：在向２４家地方政府财政部门提交申请后，有１３家明确拒绝答复，其中１０家竟称不掌握相关信息。政府采购信息不透明现象之严重令民众心生质疑。目前，一些地方政府采购竞标，比的不是价格、质量，而是关系。采购前提前透露标底给“自己人”，合伙商量“围标”“陪标”等早已不是秘密，信息不公开、不透明，从而衍生出各种“腐败采购”。透明消费是最好的防腐剂。以当前社会上出现的“网上竞价”等电子化采购模式为例，就是以公开、透明为前提，大家站在同一个平台中，以“物美价廉”者取胜。如此，政府采购才能真正实现阳光交易。
	
现阶段，政府采购涉及数额越来越大，成为“香饽饽”，如果没有透明的程序和有效的监管，“公款报销，共同赢利”将成为政府采购的“暗道”。历览前贤国与家，成由勤俭败由奢。政府采购，不单单是政府一己之事，所花费的乃是纳税人的钱，一厘一毫都关乎民情、民心。只有阳光透明，精打细算，才能取信于民，真正赢得公信力。
	
 "
2016-10-25 09:32:28,中公申论真题范文精选：以礼仪之风彰显“大国意识”,"	2017国考即将开始，文章写作是许多考生的一大“痛点”，也是国考的一大难点。今天，中公教育专家就给大家介绍一篇国考申论副省真题范文，希望大家能够从范文中学习文章写作的行文思路和论证方法，帮助大家更好地应对国考。
	 
	               ——以
	之风彰显“大国意识”
	《论语》中曾经说过：“礼教恭俭庄敬，此乃立身之本，有礼则安，无礼则危。”可见，尙在千百年前，圣贤就曾明白礼仪教化之重要作用，古之君子也多以礼教自持。崇礼尚礼是千百年来中华民族遗留下来的文化精神，它不断教化着人们“明是非，远罪疾”，成为推动华夏文明不断进步的文化内核。然而放眼当下，古之礼教随着“破四旧”在一定程度被片面化，随着经济的发展逐渐被边缘化，使得公民素质低下的现象屡屡被曝光，使得我国之大国风范缺少精神的元素。是故，有必要在我国不断发展的当下，倡导全民“学礼”，以礼仪之风春风化雨，以精神文明的软实力提携大国风范，让大国意识不断彰显。
	懂规矩、讲文明，是每个国人年少时期就曾学过的基本做人道理。然而在公共场合，我们也经常看到或听到：不守秩序、大声喧哗者有之，乱扔垃圾、随地吐痰者有之，任意妄为，四处留念者有之，这些低素质的不文明现象，令我们汗颜羞愧的同时，我们不禁思考，年少时曾经学过的规矩和道理都丢到了何处?当成人世界被功利和浮躁所裹挟，最初的礼义廉耻已被逐渐淡忘，你我的一言一行逐渐成为中国人民族劣根性的刻板印象，当务之急，我们必须回归初心，以“学礼”，规范你我的言行举止，才能逐渐消除恶劣的刻板印象，提升民族素质，道德之风。
	公民意识是每个公民的价值取向、思维方式，是公民民族责任感与使用感的表征。“大国意识”的汇聚离不开公民意识的觉醒，主流价值的养成。积毁销骨，三人成虎，如若每个公民只管“各扫门前雪”，则主流价值就会愈加松散，反之，如若个人之力能够汇聚江河，则主流价值就会愈加紧密团结。汶川地震的众志成城，慈善事业对弱势群体的救助，充分彰显了传统礼仪教化之“仁爱”的价值，唯有每个公民都对社会发展怀有不辱使命的担当，遵循社会规范、敢于明辨是非、参与社会决策，才能推动社会的良性运行与协调发展。
	礼记》中曾经说过：“以礼为教，使人以有礼。“传统的礼乐文化曾经涵养了无数的仁人志士，推动了五千年文明的源源发展。强烈的民族责任感与自豪感也在近代屈辱的历史中汇聚了一批救亡图存的革命烈士，造就了当前的和平与稳定。当前，我国之复兴之路还路漫漫其修远兮，在不断前进与曲折的道路中，上下求索的过程势必需要精神内核魂魄。是故，经济发展决不能与文化软实力“长短腿”。唯有明大是大非之礼、以民族大义为己任，方能传承文化发展之脉络，使国家发展有根可循。
	学礼尙礼，关乎个人的为人处世，关乎国家的崛起发展。大国之崛起不仅仅是为政者的经济头脑，也是亿万国人一点一滴的文化养成。身为国人，我们每个人都必须严以修身，涵养美德，放能以自身为中心，以滴水穿石之力凝聚大国崛起的支撑点，终能以你我之小力，汇聚“大国意识”，以五千年历史文化传统的浑厚历史，高高立足于世界民族之林。"
2016-10-28 09:37:58,中公申论范文精选：：以诚信之力  立公信之威,"	在
	考试申论的备考中，写作是众多考生们要啃的硬骨头，
	专家建议考生们多看些申论范文，以便熟悉行文规则，以下范文供考生们参考。
	               ——大力加强基层公务员诚信建设
	 
	“人无信不立，业无信难兴，政无信必颓。”诚信为立身之本、立业之本、立政之本、立国之本。十八大报告提出，要“创新行政管理方式，提高政府公信力和执行力”，这是对提高政府公信力和执行力做出的明确要求。提升政府公信力，基层公务员个体的作用不容忽视，只有每一名基层公务员都发挥好自我的作用，才能有效地维护政府形象，确保公信力不断提升。
	 
	当前，我国基层公务员的主流是积极、进步的，大部分基层公务员能够忠于职守、实事求是、廉洁自律，为提高政府公信力发挥了重要作用。但是我们也必须清醒地看到，基层公务员队伍中确实存在不容忽视的局部道德失衡问题，一部分行政人员不讲诚信，造成“干群冲突”。作为一名基层的公务员，如果个人行为失去诚信，必定会损害党和政府的形象。因此，基层公务员要把诚信作为自身的职业操守，“去小恶从大善、积小善成大德”，不断提升个人的品行修养。
	 
	在日常生活中加强诚信修养。公务员代表着政府的形象，其诚信形象对群众有着巨大的示范、引领、辐射作用。“夫妇有恩矣，不诚则离”，夫妻之间只有讲信修睦，才能举案齐眉;“与朋友交，言而有信”，朋友之间只有坦诚相待，才能推心置腹。基层公务员在与亲人、朋友的日常相处中，同样要讲诚信。要弘扬“以诚实守信为荣、以见利忘义为耻”的风尚，坚持实事求是，做老实人，说老实话，干老实事，努力成为日常生活中自觉坚守诚信的典范。
	 
	在基层工作中加强诚信修养。作为基层公务员，提高职业道德修养是加强诚信建设的重要环节。职业道德是一个长期养成的过程，需要各级公务员管理部门将其融入到各项基层公务员日常管理机制中。一是将职业道德作为教育培训的重要内容。在开展职业道德专门培训的基础上，将其纳入各级各类培训的必修内容，同时加强培训情况登记和培训结果评估，建立职业道德教育培训长效机制。二是将职业道德作为考核评价的重要依据。在公务员考核、任职、晋升等工作中，突出“德”的优先地位和主导作用。三是将职业道德作为激励约束的重要标准。在公务员评优奖励的条件设定上，明确提出职业道德要求，充分发挥公务员依法行政特邀监督员作用，吸收人民群众、服务对象作为监督员，加强对公务员职业道德表现的监督。
	 
	墨子云：“志不强者，智不达;言不信者，行不果。”基层公务员手中握有国家和政府的权力，肩负着“治国”的使命和为民服务的责任，地位的特殊性决定了其应成为整个社会诚信的示范者。只有每一名基层公务员都发挥好“小我”作用，才能为打造政府公信的“大我”提供坚实保障。
	 "
2016-10-28 09:55:03,中公申论范文精选：培好政策沃土  涵养公民理性德性,"	古语有云，“天下之之乱，不在一姓之兴亡，而在万民之忧乐。”以民为本制定政策是现代政府必须的职责。然而，政策的制定和落实不能仅仅以民众意愿的满足为一切准则，好的政策，从某种意义上来说，不仅仅是对公民意愿的满足，更是对公民理性乃至德性的滋养。政策就如同土壤，肥沃之土可以滋养万木，贫瘠之地则寸草不生。因而，政府应培好政策沃土，涵养公民理性德性。
	 
	国家政策的制定不仅担负满足民众需求、解决民生问题之责，更应承担引领未来发展、涵养民众理性德性之任。1977恢复高考的重大政策，重新唤醒深藏的求知渴望，奏响了中华民族复兴前奏曲;1995年《全民健身计划纲要》的颁布实施，引发健身热潮，不仅提高了民众身体素质，而且让“好身体”的理念深入人心，推动我国向体育强国迈进;2013年各地政府大力推进绿色自行车工程，不仅切实方便居民出行，而且客观上减少了私家车使用，更逐渐培育群众绿色环保的理念，形成良好社会环保氛围;2015年全面放开二孩政策遍地开花，不仅实现了中国家庭生儿育女的美好愿望，而且将慢慢改变目前不合理的人口格局，更会逐渐破除独生子女性格弊端提升人口素养......好的政策已经很多，但是如何更好地培育政策沃土来促进公民理性思考、提升公民自我修养还需要继续探索。
	 
	培好政策沃土，涵养公民理性德性，政府需要听民意。治政之要在于安民，安民之道在于察其疾苦。不能察民之疾苦，如何能让政策为民理解，又如何保障落实到位，更何谈涵养公民德性?某市政府自2014年起斥巨资修建地上轻轨，2015年方竣工，耗资巨大、耗时颇长，完工后发现根本并没有什么特别的用途，只是形象好看而已，惹得民意沸腾，而真正关乎民众需求的相关领域却无人问津：圈地一年工程无人开展，地面凹凸不平无人管辖，连基本的交通拥堵地方政府都毫无办法......长此以往，公民只有怨声载道，何来德性的涵养?问计于民听民意，问需于民保民生。政府应充分体察民情、听取民意，大小政策都应以民为本，方能得到民众支持，获得真正的效果。
	 
	培好政策沃土，涵养公民理性德性，政府需要勤修正。任何政策的出台到落实到出成果都是个漫长的过程，即便制定之初经过全面考证、科学设计以及精确推行，过程中也难免会旁逸斜出，因而，要使得政策合乎时代发展、合乎民众需求，政府不能抱着一劳永逸的心态，要努力加强与民众沟通，听取民众反馈，勤于修正方能获得真正成功。2015年国家真正全面放开二孩，此项政策便是由双独二孩、单独二孩等政策逐渐演化而来，从最初的设计到实践过程中问题的暴露与解决，到真正最终符合民众需求，真正符合时代发展要求尽管历史久远但效果极佳，不仅解决了实际问题，也促进了民众的理性思考，民众了解政府的良苦用心，也能够切身参与理性的传扬，让人赞叹。
	 
	但愿苍生俱保暖，不辞辛苦出山林。政策制定从来不易，好的政策的出台离不开筚路蓝缕的艰辛，更离不开听民意的为政之道和勤修正的勤勉之态。来而不可失者时也，蹈而不可失者机也。用好心，培好政策的每一方沃土，真正涵养公民德性时不我待。
	 "
2016-11-01 10:02:04,中公申论范文精选：理念、制度、方式“三创新”  实现社会管理“新突破”,"	在公务员考试申论的备考中，写作是众多考生们要啃的硬骨头，中公教育专家建议考生们多看些申论范文，以便熟悉行文规则，以下范文供考生们参考。
	 
	加强社会建设，创新社会管理，是改革开放新阶段面临的一个重大战略问题。创新社会管理，不单是维稳行为、管控行为和部门行为，更重要的是执政行为、人本行为和社会行为。从这个意义上说，创新社会管理事关党执政地位的巩固，事关国家长治久安，事关人民安居乐业。
	 
	当前，我国的社会管理还面临诸多问题，重管理轻服务、重指令轻倾听、重打压轻疏导等管理理念长期存在，管理体制格局与快速变动的社会结构、日趋复杂的利益结构和人民的多元需求还有很多不相适应的地方，社会管理方式方法上还存在简单粗暴等情况，这些问题容易造成政府与人民群众之间、外地人与本地居民之间、企业与工人之间等等的深度隔阂，甚至引发大规模群体事件，严重影响社会的稳定发展。为了构建一个和谐、稳定的社会格局，实现社会管理的制度化和科学化，要从理念、制度、方式上实现创新，突破社会管理的“瓶颈”。
	 
	在观念转变上做文章，实现理念创新。社会管理的过程，就是不断解决矛盾的过程，管理理念的变化决定着矛盾化解的质量。在一些社会管理领域，还存在着“被动式管理”“单向约束”等管理理念。创新社会管理，各级领导干部要从传统的“整治命令”思维转变到“寓管理于服务之中”，始终坚持以人为本、执政为民，切实贯彻党全心全意为人民服务的根本宗旨，把知民情、解民忧、化民怨、暖民心作为经常性工作，情况掌握在基层，问题解决在基层，矛盾化解在基层，工作推动在基层，感情融洽在基层，使人民群众经济上有成就感，政治上有优越感，生活上有归属感，精神上有愉悦感，保障上有安全感。
	 
	在体制机制上出实招，实现制度创新。制度问题更带有根本性、全局性、稳定性和长期性。我国社会管理中政府采取“包打天下”“单打独斗”的做法，在实际工作中长期存在“各管一段”互不衔接和“共管一段”责任不清等问题，越位、错位与缺位等现象也时有发生。创新社会管理，要深化对城乡管理体制、社区管理体制、社会组织管理体制、公共资源投入管理体制的改革，调动一切有利于社会和谐的积极因素，明确各部门、各主体权责，形成“党委领导、政府负责、社会协同、公众参与”的社会管理新机制。
	 
	在手段方法上下功夫，实现方式创新。在社会管理中，有些领导干部还是习惯于运用高压的“硬”手段，不习惯用沟通协调、道德约束、自律互律的“软”手段，容易造成干部与群众之间矛盾的激化，甚至导致群体性事件的出现。创新社会管理，要善于运用群众路线的工作方式、民主的方式、服务的方式，尽可能通过平等的对话、沟通、协商、协调等办法，从习惯于事后“灭火”转变到源头“防火”，从青睐硬性行政手段转变到重视运用经济、文化、行政、道德、科技等综合手段，解决社会问题，化解社会矛盾。
	 
	创新社会管理，是全面建成小康社会的关键时期和深化改革开放、加快转变经济发展方式的攻坚时期我国经济社会的发展要求，也是从党和国家事业发展全局出发确定的一项重大战略任务。我们要在观念转变上做文章，在体制机制上出实招，在手段方法上下功夫，大胆创新，形成全体人民各尽其能、各得其所而又和谐相处的良好局面。
	 "
2016-11-02 09:23:28,2017国考申论素材积累之不忘初心 继续前进,"	2016年7月1日，庆祝中国共产党成立95周年大会在人民大会堂隆重举行，中共中央总书记、国家主席、中央军委主席习近平发表重要讲话。，总书记首先讲了党中央召开这次庆祝中国共产党成立95周年大会的目的，这个目的有四点：第一点是回顾历史，第二点是展望未来，第三点是表彰先进，第四点是动员前进。也就是总书记在讲话中所讲的，回顾党团结带领人民不懈奋斗的光辉历程，展望党和人民事业发展的光明前景，表彰全国“两优一先”，动员全党全国各族人民更加满怀信心朝着全面建成小康社会的奋斗目标、实现中华民族伟大复兴的“中国梦”顺利前进。
	其中习总书记讲到的“不忘初心，继续前进”这八个字贯穿了党的历史的过去、现在和未来，连接起了中国共产党、中华民族和中国人民，贯通到了全面建成小康社会，实现中华民族伟大复兴的中国梦和中国特色社会主义以及共产主义远大理想。因此，这八个字是我们学习、领会好习近平总书记重要讲话的一条红线、一把钥匙。
	讲话最后习近平总书记用以下内容作为结尾，这不仅是讲话内容的总结更是核心本质的升华，因此呈现如下，同学在备考中可以记忆以便作文中体现。“路漫漫其修远兮，吾将上下而求索。”全党同志一定要不忘初心、继续前进，永远保持谦虚、谨慎、不骄、不躁的作风，永远保持艰苦奋斗的作风，勇于变革、勇于创新，永不僵化、永不停滞，继续在这场历史性考试中经受考验，努力向历史、向人民交出新的更加优异的答卷!
	除此，考生还可在学习中积累习近平总书记系列重要讲话中关于思想素质方面的讲话内容，进行学习记忆并运用于申发论述的作答中，以下示范同类型三句：
	1、理想信念就是共产党人精神上的“钙”，没有理想信念，理想信念不坚定，精神上就会“缺钙”，就会得“软骨病”。
	2、对党绝对忠诚要害在“绝对”两个字，就是唯一的、彻底的、无条件的、不掺任何杂质的、没有任何水分的忠诚。
	3、我们的干部要上进，我们的党要上进，我们的国家要上进，我们的民族要上进，就必须大兴学习之风，坚持学习、学习、再学习，坚持实践、实践、再实践。"
2016-11-02 09:27:14,2017国考申论写作素材储备：识才用才,"	当下人才这一话题在全社会每个领域都是一个备受关注的重要热门话题，再加之人才强国战略与双创的倡导之下更将这一话题，推向高峰。那么在公务员考试中也就成了一个重要主题。在考试当中，其实主题的选择对于考生备考大作文就尤为重要。备考中大家最为欠缺的就是素材的储备与扩展了。有了这些素材才能更加展现申发论述中的论述能力。所谓论述就是要运用不同的论证素材，采用多种论证方法来证明论点，也是考试评分过程中一个重要的指标。在此中公教育专家给大家整理列举了一些有关于识才用才的一些论证素材，主要分成三个部分：一是背景阐述;二是名言警句积累;三是事实论据。
	一、关于识才用才，在中国古代就有一套严密而成熟的机制和一些严格的标准，其中最为严格的就是对于人才德行、品德、和操守方面的讲求，明代大学士归有光关于“天下之治，系乎人臣之有德，而才不与焉”(《震川先生集·别卷》卷一)，就是十分典型的表述;就是说，社会的治理在人而不在天，领导人的德行是非常重要的，而才能是不能与其同日而语的。
	二、判断一个人，与其根据他的言辞，不如根据他的行为。因为言辞漂亮但行为令人不敢恭维的人，到处可见。
